Nickname,Country,AS_Name,Version,OS,Consensus_Weight
PommespanzerDE3,DE,IONOS SE,0.4.9.5,Linux,29000
BumbleSucks,SE,QuxLabs AB,0.4.8.21,FreeBSD,29000
flokinet2n4,NL,FlokiNET ehf,0.4.9.5,Linux,29000
SomeTorinAS200462,DE,"Lennart Seitz trading as ""ETH-Services""",0.4.8.14,Linux,29000
Gilgamesh,FI,Hetzner Online GmbH,0.4.8.21,Linux,29000
marylou2,FR,Tetaneutral.net Association declaree,0.4.9.5,Linux,29000
goodgood,DE,Deutsche Telekom AG,0.4.8.14,Linux,29000
gnampf4i30,DE,IONOS SE,0.5.0.0-alpha-dev,Linux,29000
prsv,NL,TECHOFF SRV LIMITED,0.4.9.5,Linux,29000
prsv,NL,1337 Services GmbH,0.4.9.5,Linux,29000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,29000
Gojira,DE,Windcloud 4.0 GmbH,0.4.8.22,Linux,29000
PancakeWhore,US,Clouvider Limited,0.4.9.5,Linux,29000
prsv,NL,1337 Services GmbH,0.4.9.5,Linux,29000
arecoque6,FR,MilkyWan Association,0.4.9.5,Linux,29000
DaSoocha,US,B2 Net Solutions Inc.,0.4.9.5,Linux,29000
cerberus,IE,ASIERA TECHNOLOGY SERVICES CLG,0.4.8.12,Linux,29000
XoaseRelay,AT,NETPLANET GmbH,0.4.8.21,Linux,29000
TheKid2,RO,M247 Europe SRL,0.4.9.5,Linux,29000
vielschichtig,DE,Hetzner Online GmbH,0.4.9.5,Linux,29000
DonateMoneroCoin,FI,Magna Capax Finland Oy,0.4.9.5,Linux,29000
prsv,NL,SOLLUTIUM EU Sp z.o.o.,0.4.9.5,Linux,29000
fokaia,DE,netcup GmbH,0.4.9.5,Linux,29000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,29000
prsv,DE,GLOBAL CONNECTIVITY SOLUTIONS LLP,0.4.9.5,Linux,29000
NTH51R6,NL,Church of Cyberology,0.4.9.5,FreeBSD,29000
eth0,NL,NovoServe B.V.,0.4.8.21,Linux,28000
DFRI134,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,28000
artikel5ev13b,NL,SCALEWAY S.A.S.,0.4.8.21,Linux,28000
kowallah,LU,FranTech Solutions,0.4.9.5,Linux,28000
prsv,FR,OVH SAS,0.4.9.5,Linux,28000
WorldGate,FR,Orange S.A.,0.4.9.5,Linux,28000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,28000
NFOrce,NL,NForce Entertainment B.V.,0.4.8.21,Linux,28000
Polyphemus14,LU,FranTech Solutions,0.4.8.17,Linux,28000
NTH46R4,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
prsv,NL,TECHOFF SRV LIMITED,0.4.9.5,Linux,28000
KissMyAES,DE,IONOS SE,0.4.8.22,Linux,28000
Neutron,DE,Contabo GmbH,0.4.9.5,Linux,28000
Millerntor,CH,OVH SAS,0.4.9.5,Linux,28000
prsv,NL,1337 Services GmbH,0.4.9.5,Linux,28000
RickRelay,NL,KPN B.V.,0.4.8.10,Linux,28000
f060b0cb1399c3fbff4,DE,Aixit GmbH,0.4.8.21,Linux,28000
LinkedInSucks,SE,QuxLabs AB,0.4.8.21,FreeBSD,28000
hotthing,NL,Host Sailor Ltd,0.4.9.5,Linux,28000
xrl5tjdevde,DE,netcup GmbH,0.4.9.5,Linux,28000
tor02kryptonit,DK,Norlys Digital A/S,0.4.9.5,Linux,28000
povostong,UA,Virtual Systems LLC,0.4.8.22,Linux,28000
prsv,FR,OVH SAS,0.4.9.5,Linux,28000
prsv,GB,HOSTSHIELD LTD,0.4.9.5,Linux,28000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,28000
buzzer111,DE,IONOS SE,0.4.8.10,Linux,28000
flokinet2n7,NL,FlokiNET ehf,0.4.9.5,Linux,28000
RetardismRelay,FI,KaseNet Oy,0.4.8.22,Linux,28000
Truck,RO,FlokiNET ehf,0.4.9.5,Linux,28000
Polyphemus,LU,FranTech Solutions,0.4.8.17,Linux,28000
NSOGroupSucks,SE,QuxLabs AB,0.4.8.21,FreeBSD,28000
marcuse9,FR,IELO-LIAZO SERVICES SAS,0.4.9.5,Linux,28000
frostlightfoot,UA,Virtual Systems LLC,0.4.9.5,Linux,28000
xrl4tjdevde,DE,netcup GmbH,0.4.9.5,Linux,28000
Toraure,FR,Association pour l'union des reseaux des residences etudiantes (AURORE),0.4.8.21,Linux,28000
Distrust,FI,Hetzner Online GmbH,0.4.8.19,Linux,28000
DFRI71,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,28000
kanemeadminmanmu,PL,SCALEWAY S.A.S.,0.4.8.22,Linux,28000
NTH92R6,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
mullbinde8,DE,netcup GmbH,0.4.9.5,Linux,28000
Polyphemus4,LU,FranTech Solutions,0.4.8.17,Linux,28000
tr18,DE,LUMASERV GmbH,0.4.9.5,Linux,28000
NTH12R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,28000
Hodor,DE,IONOS SE,0.4.8.12,Linux,28000
lisa,US,"Limestone Networks, Inc.",0.4.9.5,Linux,28000
NTH98R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
herbo,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,28000
ncbanerelay,DE,netcup GmbH,0.4.9.5,Linux,28000
Polyphemus7,LU,FranTech Solutions,0.4.8.17,Linux,28000
JACKofNINES,LU,FranTech Solutions,0.4.9.5,Linux,28000
bauruine,PL,MEVSPACE sp. z o.o.,0.4.9.5,Linux,28000
NTH49R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
caseyjones,NL,IP Connect Inc,0.4.8.21,Linux,28000
RicsiTORRelay,DE,netcup GmbH,0.4.9.5,Linux,28000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,28000
WomTor,FR,SCALEWAY S.A.S.,0.4.9.5,Linux,28000
DFRI96,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,28000
flowjob03,DE,netcup GmbH,0.4.8.21,Linux,28000
WOTNoob,DE,Hetzner Online GmbH,0.4.9.5,Linux,28000
QuakeVISOR,LT,UAB Cherry Servers,0.4.9.5,Linux,28000
AmazonSucks,SE,QuxLabs AB,0.4.8.21,FreeBSD,28000
noack12i2,SE,No ACK Group Holding AB,0.4.8.19,Linux,28000
slavaukraini,FR,OVH SAS,0.4.8.21,Linux,28000
r0cket01i5,SE,QuxLabs AB,0.4.9.5,Linux,28000
TorRelay1c,DE,netcup GmbH,0.4.8.21,Linux,28000
DFRI120,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,28000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,28000
InstagramSucks,SE,QuxLabs AB,0.4.8.21,FreeBSD,28000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,28000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,28000
DFRI123,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,28000
DFRI128,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,28000
NTH100R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
NTH12R8,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
4727,NO,Gigahost AS,0.4.9.5,Linux,28000
Totonicapanp6,FR,SCALEWAY S.A.S.,0.4.9.5,Linux,28000
prsv,GB,IOMART CLOUD SERVICES LIMITED,0.4.9.5,Linux,28000
goingin,US,SECURED SERVERS LLC,0.4.8.16,Linux,28000
ClubPhantom,GB,Castlegem SRL,0.4.9.5,Linux,28000
surveyor,DE,Openfactory GmbH,0.4.8.21,FreeBSD,28000
freakpark,FR,G-Core Labs S.A.,0.4.8.21,Linux,28000
wonderzone,MD,MivoCloud SRL,0.4.9.5,Linux,28000
Polyphemus16,LU,FranTech Solutions,0.4.8.17,Linux,28000
marsmellow2,NL,Signet B.V.,0.4.9.5,Linux,28000
ididnteditheconfig,FI,Hetzner Online GmbH,0.4.8.21,Linux,28000
Meinungsfreiheit,DE,IONOS SE,0.4.9.5,Linux,28000
rickrolltroll,PL,S-NET Sp. z o.o.,0.4.8.16,Linux,28000
NTH44R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
prsv,GB,IOMART CLOUD SERVICES LIMITED,0.4.9.5,Linux,28000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,28000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,28000
prsv,GB,HOSTSHIELD LTD,0.4.9.5,Linux,28000
BulgarianBronkA2,BG,MAXKO d.o.o.,0.4.9.5,Linux,28000
DFRI126,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,28000
prsv,FR,OVH SAS,0.4.9.5,Linux,28000
ValveCover,US,OVH SAS,0.4.8.21,Linux,28000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,28000
NTH98R7,NL,Church of Cyberology,0.4.9.5,FreeBSD,28000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,28000
systemli01,DE,Digitale Partizipation e.V.,0.4.8.22,Linux,28000
wien,FR,OVH SAS,0.4.8.21,Linux,28000
Enkidu3,FI,Hetzner Online GmbH,0.4.8.21,Linux,27000
gurgle,CA,University of Waterloo,0.4.9.5,Linux,27000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,27000
WildRumpus,US,OVH SAS,0.4.8.21,Linux,27000
Enkidu,FI,Hetzner Online GmbH,0.4.8.21,Linux,27000
rubberbootes,DK,FIBIA P/S,0.4.8.10,Linux,27000
c037b3dc2eeb,PL,OVH SAS,0.4.9.5,Linux,27000
thorion,DE,netcup GmbH,0.4.9.5,Linux,27000
polymer3772,NL,Serverius Holding B.V.,0.4.9.5,Linux,27000
cyberbits,FR,SCALEWAY S.A.S.,0.4.9.5,Linux,27000
DFRI113,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
zandoli,DE,IONOS SE,0.4.8.22,Linux,27000
lilreese,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,27000
NFOrce,NL,NForce Entertainment B.V.,0.4.8.21,Linux,27000
netzwerkspaB,US,OVH SAS,0.4.8.21,Linux,27000
SomeTorinAS200462,DE,"Lennart Seitz trading as ""ETH-Services""",0.4.8.14,Linux,27000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,27000
NTH102R7,NL,Church of Cyberology,0.4.9.5,FreeBSD,27000
NTH93R2,NL,Church of Cyberology,0.4.9.5,FreeBSD,27000
arlisRelay,DE,IONOS SE,0.4.8.22,Linux,27000
sorgerecht,DE,MVPS LTD,0.4.9.5,Linux,27000
PRQseTORexit4,SE,Fredrik Holmqvist,0.4.8.16,Linux,27000
SnapchatSucks,SE,QuxLabs AB,0.4.8.21,FreeBSD,27000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,27000
DFRI68,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
misters,DE,Leaseweb Deutschland GmbH,0.4.9.5,Linux,27000
derailleur,US,PhoenixNAP LLC,0.4.8.21,Linux,27000
LouneaGigabitFiber,FI,Lounea Palvelut Oy,0.4.9.5,Linux,27000
NTH43R3,NL,Church of Cyberology,0.4.9.5,FreeBSD,27000
Havoc,FR,SCALEWAY S.A.S.,0.4.8.17,Linux,27000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.4.8.21,Linux,27000
TorRelay1b,DE,netcup GmbH,0.4.8.21,Linux,27000
carbonitos,US,Unknown,0.4.9.5,Linux,27000
yaleRroTatsuJ,DE,IONOS SE,0.4.9.5,Linux,27000
prsv,NL,SOLLUTIUM EU Sp z.o.o.,0.4.9.5,Linux,27000
artikel5ev8b,DE,netcup GmbH,0.4.8.21,Linux,27000
Exit6,DE,Baykov Ilya Sergeevich,0.4.8.21,Linux,27000
DFRI117,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
DFRI104,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
marcuse14,FR,IELO-LIAZO SERVICES SAS,0.4.9.5,Linux,27000
r0cket03i6,SE,QuxLabs AB,0.4.9.5,Linux,27000
marcuse16,FR,IELO-LIAZO SERVICES SAS,0.4.9.5,Linux,27000
ThePlace,NL,LeaseWeb Netherlands B.V.,0.4.8.21,Linux,27000
Aramis,DE,netcup GmbH,0.4.9.5,Linux,27000
fi1andersio,FI,Hetzner Online GmbH,0.4.9.5,Linux,27000
Roentgen,DE,netcup GmbH,0.4.9.5,Linux,27000
NTH42R4,NL,Church of Cyberology,0.4.9.5,FreeBSD,27000
Porridge,CH,Infomaniak Network SA,0.4.8.16,Linux,27000
melytorok,DE,netcup GmbH,0.4.9.5,Linux,27000
yellabeezy,NO,Gigahost AS,0.4.8.21,Linux,27000
KayleighLancaster,DE,Keyweb AG,0.4.9.5,Linux,27000
HighEndAdatikrit2,GB,OVH SAS,0.4.9.5,Linux,27000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,27000
4723,NO,Gigahost AS,0.4.9.5,Linux,27000
DFRI25,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
ElectricFurby,US,"Leaseweb USA, Inc.",0.4.8.17,Linux,27000
NTH49R7,NL,Church of Cyberology,0.4.9.5,FreeBSD,27000
NTH13R8,NL,Church of Cyberology,0.4.9.5,FreeBSD,27000
DFRI100,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
TelegramSucks,SE,QuxLabs AB,0.4.8.21,FreeBSD,27000
DigiGesTor5e3,CH,SWITCH,0.4.9.5,Linux,27000
marcuse2,FR,IELO-LIAZO SERVICES SAS,0.4.9.5,Linux,27000
cvbnet1,DE,netcup GmbH,0.4.9.5,Linux,27000
magic848relay,FI,Hetzner Online GmbH,0.4.8.21,Linux,27000
Polyphemus5,LU,FranTech Solutions,0.4.8.17,Linux,27000
DFRI135,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
jilfrg60,DE,netcup GmbH,0.4.9.5,Linux,27000
dennisbronk,NL,Snel.com B.V.,0.4.9.5,Linux,27000
DFRI133,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
flowjob01,DE,netcup GmbH,0.4.8.21,Linux,27000
DFRI24,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
DFRI75,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
LouneaGigabitFiber,FI,Lounea Palvelut Oy,0.4.9.5,Linux,27000
Relay03MaskAD,SE,HJELM ENTERPRISES AB,0.4.8.21,Linux,27000
DFRI79,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,27000
prsv,DE,WAIcore Ltd,0.4.9.5,Linux,27000
Polyphemus6,LU,FranTech Solutions,0.4.8.17,Linux,27000
ipenburg,NL,KPN B.V.,0.4.9.5,Linux,27000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,27000
skankhunt42nl1,NL,ColocaTel Inc.,0.4.9.5,Linux,27000
NTH43R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,27000
Relay06MaskAD,SE,HJELM ENTERPRISES AB,0.4.8.21,Linux,26000
SandenGuard01,DE,Contabo GmbH,0.4.9.5,Linux,26000
EtaIsNext,NL,atom86 BV,0.4.8.14,Linux,26000
sandstorm,US,OVH SAS,0.4.9.5,Linux,26000
ThanasRelay1,DE,OVH SAS,0.4.8.22,Linux,26000
Unnamed,DE,netcup GmbH,0.4.8.22,Linux,26000
fumo,CH,Julian Achter,0.4.9.5,Linux,26000
TorIsMyFriend,ES,IONOS SE,0.4.8.22,Linux,26000
PostGuard,DE,netcup GmbH,0.4.9.5,Linux,26000
RuneByteNET,NO,Gigahost AS,0.4.9.5,Linux,26000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,26000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,26000
Enkidu4,FI,Hetzner Online GmbH,0.4.8.21,Linux,26000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,26000
r0cket03i7,SE,QuxLabs AB,0.4.9.5,Linux,26000
ekanu,AT,IPAX GmbH,0.4.9.5,Linux,26000
Unnamed,GB,OCTAPLUS NETWORKS LTD,0.4.9.5,Linux,26000
TheRizzler,DE,"Ultahost, Inc.",0.4.8.15,Linux,26000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,26000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,26000
hera,DE,netcup GmbH,0.4.8.16,Linux,26000
Playstar04,SE,HJELM ENTERPRISES AB,0.4.9.5,Linux,26000
Polyphemus10,LU,FranTech Solutions,0.4.8.17,Linux,26000
plausibly,DE,Dominic Scholz trading as ITP-Solutions GmbH & Co. KG,0.4.8.21,Linux,26000
IamCORNHOLIO,NL,The Infrastructure Group B.V.,0.4.9.5,Linux,26000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,26000
CanisLatrans,US,OVH SAS,0.4.9.5,Linux,26000
algrothendieck2,FR,"Association ""Gitoyen""",0.4.9.5,Linux,26000
DigiGesTor5e1,CH,SWITCH,0.4.9.5,Linux,26000
NerdreichRelay1,DE,netcup GmbH,0.4.9.5,Linux,26000
Porridge,CH,Infomaniak Network SA,0.4.8.16,Linux,26000
justAnother,US,OVH SAS,0.4.9.5,Linux,26000
GrindTilIDie,NL,LeaseWeb Netherlands B.V.,0.4.9.5,Linux,26000
gesdm,US,Unknown,0.4.9.5,Linux,26000
relayon0160,DE,Stiftung Erneuerbare Freiheit,0.4.8.21,Linux,26000
paranoidtorrelay,LU,FranTech Solutions,0.4.8.22,Linux,26000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,26000
Mowgli,US,OVH SAS,0.4.8.17,Linux,26000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,26000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,26000
DFRI137,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,26000
PRQseTORexit7,SE,Fredrik Holmqvist,0.4.8.16,Linux,26000
torud2,GB,IONOS SE,0.4.8.21,Linux,26000
mdfnet3,SE,Vetenskapsradet / SUNET,0.4.9.5,Linux,26000
UnshakledGibson,FR,OVH SAS,0.4.9.5,Linux,26000
plumfindingnemo,NL,nexserv GmbH,0.4.9.5,Linux,26000
hop666,NL,DELTA Fiber Nederland B.V.,0.4.8.21,Linux,26000
Aramis,DE,netcup GmbH,0.4.9.5,Linux,26000
plsDontDDoSMe,PL,SkyPass Solutions Sp. z.o.o.,0.4.9.5,Linux,26000
cupcake,US,PhoenixNAP LLC,0.4.9.5,Linux,26000
bauruine,PL,MEVSPACE sp. z o.o.,0.4.9.5,Linux,26000
marcuse13,FR,IELO-LIAZO SERVICES SAS,0.4.9.5,Linux,26000
JustExiting,US,FranTech Solutions,0.4.9.5,Linux,26000
mintyone9,NL,IP Connect Inc,0.4.8.21,Linux,26000
effiorgoulu,FI,Cinia Oy,0.4.8.21,Linux,26000
SomeTorinAS200462,DE,"Lennart Seitz trading as ""ETH-Services""",0.4.8.14,Linux,26000
freedomrelayzero,DE,Leonet GmbH,0.4.9.5,FreeBSD,26000
Planetclaire60,AU,GTHost,0.4.8.21,FreeBSD,26000
derezdeshhon,US,1st Amendment Encrypted Openness LLC,0.4.9.5,Linux,26000
YoYuD1N04NoExit,CH,Init7 (Switzerland) Ltd.,0.4.9.5,Linux,26000
QbiXFR2,FR,IONOS SE,0.4.9.5,Linux,26000
zgato,DE,Philip Fjaera trading as PFWeb Solutions,0.4.9.5,Linux,26000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,26000
lukast,NL,AxusHost B.V.,0.4.9.5,Linux,26000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,26000
QbiXGB1,GB,IONOS SE,0.4.9.5,Linux,26000
ENITGRelay,NO,Jon Vanvik trading as Vanvik Internet,0.4.8.12,Linux,26000
Bifrost,SE,Bahnhof AB,0.4.9.5,Linux,26000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,26000
DFRI138,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,26000
morgana,HU,ATW Internet Kft.,0.4.9.5,Linux,26000
4722,NO,Gigahost AS,0.4.9.5,Linux,26000
TERRAHOSTrocks,NO,Gigahost AS,0.4.9.5,Linux,26000
mullbinde6,DE,WIIT AG,0.4.9.5,Linux,26000
ukoloke,NL,ANDREW KRISTULI,0.4.9.5,Linux,26000
NTH14R2,NL,Church of Cyberology,0.4.9.5,FreeBSD,26000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,26000
DFRI97,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,26000
UmbrellaAcademy,RO,ORANGE ROMANIA COMMUNICATION S.A,0.4.9.5,Linux,26000
algrothendieck4,FR,"Association ""Gitoyen""",0.4.9.5,Linux,26000
marcuse3,FR,IELO-LIAZO SERVICES SAS,0.4.9.5,Linux,26000
winduga,PL,Orange Polska Spolka Akcyjna,0.4.9.5,Linux,26000
Polyphemus12,LU,FranTech Solutions,0.4.8.17,Linux,26000
DFRI127,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,26000
r0j5ucpmlTorRelay,DE,EVANZO e-commerce GmbH,0.4.8.21,Linux,26000
NTH15R2,NL,Church of Cyberology,0.4.9.5,FreeBSD,26000
SphereOFear,US,"Limestone Networks, Inc.",0.4.8.21,Linux,26000
17aeea434ea95807c5d,DE,Aixit GmbH,0.4.8.21,Linux,26000
prsv,PL,OVH SAS,0.4.9.5,Linux,26000
forest09,US,HostPapa,0.4.9.5,Linux,26000
unknowntorserver,FI,MPY Telecom Oy,0.4.8.21,Linux,26000
Millerntor,CH,OVH SAS,0.4.9.5,Linux,26000
jubilee,DE,Contabo GmbH,0.4.9.5,Linux,26000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,26000
Planetclaire62,AU,GTHost,0.4.8.21,FreeBSD,26000
Replica,PL,OVH SAS,0.4.9.5,Linux,25000
CoVna,US,"Leaseweb USA, Inc.",0.4.8.22,Linux,25000
RelayxitMini,NL,Snel.com B.V.,0.4.9.5,Linux,25000
Freebird33,DE,ISPpro Internet KG,0.4.9.5,FreeBSD,25000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,25000
Playstar01,SE,HJELM ENTERPRISES AB,0.4.9.5,Linux,25000
r0cket03i2,SE,QuxLabs AB,0.4.9.5,Linux,25000
NTH43R6,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
DFRI23,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
DFRI107,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
NTH52R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
beteigeuze42,DE,netcup GmbH,0.4.8.16,Linux,25000
slotor01,GB,OVH SAS,0.4.8.12,Linux,25000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,25000
algrothendieck1,FR,"Association ""Gitoyen""",0.4.9.5,Linux,25000
ForDemocracy10,FI,Hetzner Online GmbH,0.4.9.5,Linux,25000
prsv,NL,1337 Services GmbH,0.4.9.5,Linux,25000
vlado,LU,FranTech Solutions,0.4.9.5,Linux,25000
tr17,DE,LUMASERV GmbH,0.4.9.5,Linux,25000
rubefeli,DE,netcup GmbH,0.4.8.12,Linux,25000
Quetzalcoatl,DE,netcup GmbH,0.4.9.5,Linux,25000
fi2andersio,FI,Hetzner Online GmbH,0.4.9.5,Linux,25000
NTH50R5,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
prsv,DE,GLOBAL CONNECTIVITY SOLUTIONS LLP,0.4.9.5,Linux,25000
DFRI101,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
ChickenRun,US,"HIVELOCITY, Inc.",0.4.8.21,Linux,25000
lobbyistforlove,DE,Leaseweb Deutschland GmbH,0.4.9.5,Linux,25000
fckKier9001,GB,IONOS SE,0.4.9.5,Linux,25000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,25000
mullbinde4,DE,WIIT AG,0.4.9.5,Linux,25000
Tekiworld,DE,netcup GmbH,0.4.9.5,Linux,25000
prsv,DE,GLOBAL CONNECTIVITY SOLUTIONS LLP,0.4.9.5,Linux,25000
TorRelay1a,DE,netcup GmbH,0.4.8.21,Linux,25000
tesseract01,DK,BOLIGNET-AARHUS F.M.B.A.,0.4.8.13,Linux,25000
Xeno,PL,OVH SAS,0.4.9.5,Linux,25000
NTH101R2,NL,Netwerkvereniging Coloclue,0.4.8.21,FreeBSD,25000
Polyphemus3,LU,FranTech Solutions,0.4.8.17,Linux,25000
NTH46R8,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,25000
mdfnet2,SE,Vetenskapsradet / SUNET,0.4.9.5,Linux,25000
ForPrivacyNET,DE,Stiftung Erneuerbare Freiheit,0.5.0.0-alpha-dev,Linux,25000
prsv,FR,OVH SAS,0.4.9.5,Linux,25000
gatter3,CH,Kantonsschule Zug,0.4.9.5,Linux,25000
as215296torrelay04,NL,Raoul Brouns,0.4.8.21,Linux,25000
knuckledragger,LU,FranTech Solutions,0.4.8.21,Linux,25000
NTH42R8,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
NTH52R4,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
DFRI93,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
Vendetta2,DE,netcup GmbH,0.4.8.21,Linux,25000
MoreBulgaria,BG,MAXKO d.o.o.,0.4.9.5,Linux,25000
DFRI130,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
DFRI94,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
NTH17R8,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
marcuse6,FR,IELO-LIAZO SERVICES SAS,0.4.9.5,Linux,25000
bauruine,NO,Gigahost AS,0.4.9.5,Linux,25000
TRB,HU,DIGI Tavkozlesi es Szolgaltato Kft.,0.4.9.5,Linux,25000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,25000
bauruine,PL,MEVSPACE sp. z o.o.,0.4.9.5,Linux,25000
DFRI60,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
puro1,FI,FlokiNET ehf,0.4.9.5,Linux,25000
wastedspace,LU,FranTech Solutions,0.4.9.5,Linux,25000
HjelmEnterprises02,SE,HJELM ENTERPRISES AB,0.4.9.5,Linux,25000
AntonPann3,HU,ATW Internet Kft.,0.4.8.21,Linux,25000
bauruine,PL,MEVSPACE sp. z o.o.,0.4.9.5,Linux,25000
DFRI118,SE,Foreningen for digitala fri- och rattigheter,0.4.9.5,Linux,25000
wagwan,US,FDCservers.net,0.4.8.10,Linux,25000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,25000
coalsack,EE,Telia Eesti AS,0.4.9.5,Linux,25000
stitches,NO,Gigahost AS,0.4.8.21,Linux,25000
Quetzalcoatl,PL,1337 Services GmbH,0.4.9.5,Linux,25000
NTH43R4,NL,Church of Cyberology,0.4.9.5,FreeBSD,25000
ConfigTest,US,IncogNet LLC,0.4.8.21,Linux,25000
Spiegelberg,US,OVH SAS,0.4.9.5,Linux,25000
